ke'e	cmavo   	-kep-   	-ke'e-	   	KEhE      	elidable terminator: end of tanru left grouping override (usually elidable).
ke'ei	experimental cmavo			   	KEhEI      	Toggles to right grouping of tanru/lujvo.	rafsi -keb- "ke'ei'a" toggles back to left grouping. (Applies only to next selbri.)
ke'ei'a	experimental cmavo			   	KEhEIhA      	Toggles to left grouping of tanru.	rafsi -kex- Toggles back to left grouping after ke'ei toggles right grouping or ke'ai toggles to no grouping.
kei	cmavo   	-kez-		   	KEI      	elidable terminator: end abstraction bridi (often elidable).
ke'i	cmavo			   	GAhO      	open interval bracket marker; modifies intervals in non-logical connectives; exclude boundaries.
KEnydys	cmevla			      		Canada	Cf. {kadnygu'e}, {kenyDAS}, {gugdecu'a}.
ke'o	cmavo			   	COI      	vocative: please repeat.
ke'u	cmavo			   	UI3      	discursive: repeating - continuing.	See also {refbasna}, {krefu}, {rapli}, {velde'a}.
ke'unai	cmavo-compound			   	UI*3      	discursive: repeating - continuing.
ki	cmavo			   	KI      	tense/modal: set/use tense default; establishes new open scope space/time/modal reference base.
ki'a	cmavo			   	UI6      	attitudinal question: confusion about something said.	See also {cfipu}, {kucli}.
ki'ai	experimental cmavo			   	COI2      	Converts following cmevla or zoi-quote into a nonce interjection/attitudinal.	See {sa'ei}, {ci'oi}, {tai'i}.
ki'anai	cmavo-compound			   	UI*6      	non-question: understanding of something said.
ki'e	cmavo			   	COI      	vocative: thanks - no thanks to you.
ki'enai	cmavo-compound			   	COI*      	vocative: thanks - no thanks to you.
ki'i	cmavo			   	BAI      	ckini modal, 1st place (related to)               relatively; as a relation of ...
ki'o	cmavo			   	PA3      	digit/number: number comma; thousands.
ki'u	cmavo			   	BAI      	krinu modal, 1st place (justified by)             justifiably; because of reason ...
ki'u ma	cmavo-compound			   	BAI*      	sumti question asking for a rational explanation/justification; why?.
ki'unai	cmavo-compound			   	BAI*      	krinu modal, 1st place                            despite reason ...
klivlynd	cmevla			      		Cleveland
ko	cmavo			   	KOhA3      	pro-sumti: you (imperative); make it true for you, the listener.
ko'a	cmavo			   	KOhA4      	pro-sumti: he/she/it/they #1 (specified by goi).
ko'e	cmavo			   	KOhA4      	pro-sumti: he/she/it/they #2 (specified by goi).
koi	cmavo			   	BAI      	korbi modal, 1st place (bordered by)              bounded by ...
ko'i	cmavo			   	KOhA4      	pro-sumti: he/she/it/they #3 (specified by goi).
kokain	cmevla			      		cocaine
kokaKOlys	cmevla			      		Coca-Cola.
KOLkatas	cmevla			      		Kolkata
kolonel	cmevla			      		colonel
ko'o	cmavo			   	KOhA4      	pro-sumti: he/she/it/they #4 (specified by goi).
ko'oi	experimental cmavo			   	UI6      	discursive: imperative/hortative	``{ko}'' is a short form of ''{do} {ko'oi}''; broader term than {au}, {a'o}, {e'o}, {e'u}, {e'a}, {ei}; {minde}, {cpedu}, {curmi}, {pacna}, {stidi}, {djica}, {bilga}
ko'u	cmavo			   	KOhA4      	pro-sumti: he/she/it/they #5 (specified by goi).
kraislr	cmevla			      		Chrysler
Krim	cmevla			      		Crimea
ku	cmavo			   	KU      	elidable terminator: end description, modal, or negator sumti; often elidable.
ku'a	cmavo   	-kuz-		   	JOI      	non-logical connective: intersection of sets.
kuadragesim	cmevla			      		Lent
kuadril	cmevla			      		quadrille (dance)
ku'au	experimental cmavo			   	KUhAU      	elidable terminator: end of LOhOI construct
kucycuk	cmevla			      		tic-tac-toe
ku'e	cmavo			   	KUhE      	elidable terminator: end mathematical (mex) forethought (Polish) expression; often elidable.
ku'i	cmavo			   	UI3b      	discursive: however/but/in contrast.	See also {karbi}, {dukti}, {nalpanra}.
ku'inai	cmavo-compound			   	UI*3b      	discursive: in accordance with it; as expected	Used in order to draw conclusions in accordance with those statements which were said/uttered previously, as opposed to {ku'i} - 'in contrast'
ku'o	cmavo			   	KUhO      	elidable terminator: end NOI relative clause; always elidable, but preferred in complex clauses.
ku'u	cmavo			   	BAI      	kulnu modal, 1st place                            in culture ...
ky	cmavo			   	BY2      	letteral for k.
kyrym	cmevla			      		Crimea
la	cmavo			   	LA      	name descriptor: the one(s) called ... ; takes name or selbri description.
la'a	cmavo			   	UI3      	discursive: probability - improbability.	See also {lakne}.
la'ai	experimental cmavo			   	LOhU      	otherwise lojbanic name, ending in a vowel; multiple names delimited by pauses.	Can be used to quote name(s) ending in consonants as well.
la'anai	cmavo-compound			   	UI*3      	discursive: probability - improbability.
la'au	experimental cmavo			   	LU      	start grammatical name quotation; the quoted text is an identifier and must be grammatical on its own.	Used to make more complex names where simple {la} doesn't apply. Artibrary non-lojban text can be quoted with {la'o}.
la'e	cmavo			   	LAhE      	the referent of (indirect pointer); uses the referent of a sumti as the desired sumti.
la'edi'u	cmavo-compound			   	KOhA*      	pro-sumti: the referent of the last utterance; the state described: "IT was fun".
la'ei	experimental cmavo			   	LA      	combines LA with DOI	used to address someone in the 2nd person by name and use that as a sumti at the same time, that is: {do} {doi} {la} {broda} is equivalent to la'ei {broda}
lai	cmavo			   	LA      	name descriptor: the mass of individual(s) named ... ; takes name or selbri description.
la'i	cmavo			   	LA      	name descriptor: the set of those named ... ; takes name or selbri description.
la'o	cmavo			   	ZOI      	delimited non-Lojban name; the resulting quote sumti is treated as a name.
la'oi	experimental cmavo			   	ZOhOI      	single-word non-Lojban name; quotes a single non-Lojban word delimited by pauses and treats it as a name	See also {la'o}, {zo'oi}.
lau	cmavo			   	LAU      	2-word letteral/shift: punctuation mark or special symbol follows.
la'u	cmavo			   	BAI      	klani modal, 1st place (amount)                   quantifying ...; being a quantity of ...
lauDZIS	cmevla			      		Laotze (also known as “Laozi”)
la'u ma	cmavo-compound			   	BAI*      	sumti question asking for a quantity; how many?.
laus	cmevla			      		Laos.	Under some interpretations of the morphology rules, not a valid word.
le	cmavo			   	LE      	non-veridical descriptor: the one(s) described as ...
le'a	cmavo			   	BAI      	klesi modal, 1st place (scalar set)               in/of category ...
le'ai	experimental cmavo			   	LEhAI      	replace recent mistakenly uttered text	The {lo'ai} ... {sa'ai} ... {le'ai} replacement construct asks the listener to replace the text after {lo'ai} with the text after {sa'ai}.  The order {sa'ai} ... {lo'ai} ... {le'ai} is also allowed, and either or both parts can be omitted and thus left up to context.  When both parts are omitted, the word {le'ai} on its own indicates that a mistake was made while leaving all the details up to context. It is also possible to attach SAI to a le'ai construct: le'ai {dai} (or le'ai {da'oi} ko'a) indicates that someone else made a mistake; le'ai {pei} asks whether someone else made a mistake; and {sai}, {ru'e} and {cu'i} can be used to indicate the importance of the substitution. Furthermore, le'ai {nai} can be used to explicitly deny mistakes instead of acknowledging them (compare "sic").
ledo	cmavo-compound			   	LE*      	possessive/associative descriptor: the one(s) described as, of yours.
le'e	cmavo   	-lem-		   	LE      	non-veridical descriptor: the stereotype of those described as ...
le go'i	cmavo-compound			   	KOhA*      	description pro-sumti: reuses the value of the x_1 of the previous bridi.
lei	cmavo			   	LE      	non-veridical descriptor: the mass of individual(s) described as ...
le'i	cmavo			   	LE      	non-veridical descriptor: the set of those described as ..., treated as a set.
le jaica	cmavo-compound			   	LE*      	description: marks description extracting the time tense place of the description bridi.
le jaigau	cmavo-compound			   	LE*      	description: marks description extracting the agentive place of the description selbri.
le jaivi	cmavo-compound			   	LE*      	description: marks description extracting the location place of the description bridi.
leko'a	cmavo-compound			   	LE*      	possessive/associative descriptor: the one(s) described as, of it-1's.
lemi	cmavo-compound			   	LE*      	possessive/associative descriptor: the one(s) described as, of mine.
lenu	cmavo-compound			   	LE*      	specific event descriptor: contraction of {le nu} and identical in meaning.	Added because beginners often search for {lenu} without realizing that it is the same as {le} {nu} and getting confused.
le'o	cmavo			   	UI5      	attitudinal modifier: aggressive - passive - defensive.	See also {gunta}, {bandu}.
le'ocu'i	cmavo-compound			   	UI*5      	attitudinal modifier: aggressive - passive - defensive.
le'onai	cmavo-compound			   	UI*5      	attitudinal modifier: aggressive - passive - defensive.
le sego'i	cmavo-compound			   	KOhA*      	description pro-sumti: reuses the value of the x_2 of the previous bridi.
leta	cmavo-compound			   	LE*      	possessive/associative descriptor: nearby demonstrative possessive; cannot use for 'THAT ...'.
le tego'i	cmavo-compound			   	KOhA*      	description pro-sumti: reuses the value of the x_3 of the previous bridi.
leti	cmavo-compound			   	LE*      	possessive/associative descriptor: immediate demonstrative possessive; cannot use for 'THIS ...'.
letu	cmavo-compound			   	LE*      	possessive/associative descriptor: distant demonstrative possessive.
le'u	cmavo			   	LEhU      	end quote of questionable or out-of-context text; not elidable.
leva	cmavo-compound			   	LE*      	located descriptor: descriptive that-there (non-demonstrative).
le vego'i	cmavo-compound			   	KOhA*      	description pro-sumti: reuses the value of the x_4 of the previous bridi.
levi	cmavo-compound			   	LE*      	located descriptor: descriptive this-here (non-demonstrative).
levu	cmavo-compound			   	LE*      	located descriptor: descriptive that-yonder (non-demonstrative).
le xego'i	cmavo-compound			   	KOhA*      	description pro-sumti: reuses the value of the x_5 of the previous bridi.
li	cmavo			   	LI      	the number/evaluated expression; convert number/operand/evaluated math expression to sumti.
li'a	cmavo			   	UI3      	discursive: clearly - obscurely.	See also {klina}.
li'ai	experimental cmavo			   	LI      	unevaluated mekso as name.	Where "la broda brode" is to "la'e lu broda brode" as "li'ai by cy" is to "la'e me'o by cy". See also {li}, {me'o}, {la}, {la'e}.
li'anai	cmavo-compound			   	UI*3      	discursive: clearly - obscurely.
li'e	cmavo			   	BAI      	lidne modal, 1st place                            preceded by ...; non-time sequencing.
li'ei	experimental cmavo			   	LOhU      	Signals a list of words without connectives.	Each succeeding word is a succeeding place on the list (not necessarily ordinal). So "li'ei pa re ci" is equivalent to "1 and 2 and 3" or "1, 2, 3". "zei" or "jav, jev/jve, jov, juv" can be used to connect words that need to be on the same place within the list by combining them into a one-word lujvo.
LIEtuvas	cmevla			      		Lithuania.
lietuvos	cmevla			      		Lithuania.
li'i	cmavo   	-liz-		   	NU      	abstractor: experience abstractor; x_1 is x_2's experience of [bridi] (participant or observer).
lindar	cmevla			      		Lindar Kelleigh Greenwood	First name Lojbanised. A member of the Lojban central community.
li'o	cmavo			   	UI3a      	discursive: omitted text (quoted material).
li'oi	experimental cmavo			   	UI3a      	marks word as being optional, i.e. the bridi would still be both grammatical AND reflect the speakers opinion/intention would the marked construct be left out	coi fu'e li'oi la fu'o selpa'i would semantically expand to coi la selpa'i and coi selpa'i meaning that both a person named selpa'i and a beloved one is being greeted (both being the same person).
li'u	cmavo			   	LIhU      	elidable terminator: end grammatical quotation; seldom elidable except at end of text.
lo	cmavo			   	LE      	veridical descriptor: the one(s) that really is(are) ...	Terminated with {ku}. Under the xorlo reform, {lo} converts a selbri to a sumti in a rather generic way. In particular, lo broda = {zo'e} noi broda.
lo'a	cmavo			   	BY1      	shift letterals to Lojban (Roman) alphabet.
lo'ai	experimental cmavo			   	LOhAI      	start quote of recent mistakenly uttered text to be replaced	See {le'ai}.
lo'e	cmavo   	-lom-		   	LE      	veridical descriptor: the typical one(s) who really is(are) ...
