a	cmavo   \nA      \nconector lógico entre sumti: o
memimoi	cmavo-compound      \nx_1 es mío entre x_2 por regla/relación x_3; x_1 es mi x_2 por regla/relación x_3
menli	gismu   \n-men-      \nx_1 es una mente/intelecto/psiquis/mentalidad/consciencia/entendimiento de x_2\nVer también {pensi},  {sanji}.
mensi	gismu   \n-mes-   \n-me'i-      \nx_1 es hermana de x_2 por lazo/relación x_3\n(no necesariamente biológica) Ver tambiÃ©n {bruna},  {tunba},  {tamne}.
mentu	gismu   \n-met-   \n-me'u-      \nx_1 dura x_2 minutos (1 por defecto) según estándar x_3
me'o	cmavo   \nLI      \nla expresión matemática (no evaluada); convierte expresión matemática no evaluada en sumti
merko	gismu   \n-mer-      \nx_1 refleja cultura/nacionalidad/idioma estadounidense en aspecto x_2\nVer también {bemro},  {ketco},  {xispo}.
merli	gismu   \n-mre-      \nx_1 mide/evalúa propiedad/cantidad x_2 con resultado x_3 unidades en escala x_4 con precisión x_5\nVer también {kancu}.
me'u	cmavo   \nMEhU      \nterminador elisible: fin de sumti convertido en selbri; generalmente elisible
mexno	gismu   \n-mex-      \nx_1 refleja cultura/nacionalidad/idioma mexicano en aspecto x_2
mexygu'e	lujvo      \nm_1=g_1 es México
mi	cmavo   \n-mib-   \nKOhA3      \npro-sumti: yo/nosotros; identificado por autovocativo &quot;mi'e&quot;
mi'a	cmavo   \nKOhA3      \npro-sumti: yo/nosotros &amp; otros no especificados, pero no tú/usted(es)
mi'ai	experimental cmavo   \nKOhA3      \nnosotros/nosotras
midju	gismu   \n-mij-      \nx_1 es/está en el medio/centro de x_2\nVer también {jbini},  {nutli},  {snuji}.
mi'e	cmavo   \nCOI      \nautovocativo: autointroducción - negación de identidad; identifica a quien habla
mi'enai	cmavo-compound   \nCOI*      \nautovocativo: autointroducción - negación de identidad; niega la identidad de quien habla
mifra	gismu   \n-mif-      \nx_1 es texto cifrado de texto llano x_2 con código x_3\nVer también {mipri}.
mi'i	cmavo   \nBIhI      \nconector de intervalos no lógico: componentes ordenados: ... centro, ... rango alrededor del centro
mijgresirji	lujvo      \nx_1 es un diámetro entre x_2 y x_3 de x_4
mikce	gismu   \n-mic-      \nx_1 cura/trata/medica/es médico/doctor/enfermero/curandero de x_2 por dolencia x_3 con tratamiento/cura x_4
mikri	gismu   \n-mik-      \nx_1 es una millonésima (1E-6) de x_2 en dimensión/aspecto x_3
milti	gismu   \n-mil-      \nx_1 es una milésima (1E-3) de x_2 en dimensión/aspecto x_3
milxe	gismu   \n-mli-      \nx_1 es mediano/tibio en propiedad x_2\nVer también {mutce},  {traji}.
minde	gismu   \n-mid-   \n-mi'e-      \nx_1 manda/ordena a x_2 hacer x_3\nVer también {talsa}.
minji	gismu   \n-mi'i-      \nx_1 es una máquina/aparato/artefacto para uso/función x_2
minli	gismu      \nx_1 mide x_2 unidades locales de distancia larga (1 por defecto), estándar x_3, x_4 subunidades
minra	gismu   \n-mir-      \nx_1 refleja/espeja x_2 hacia observador x_3 como x_4; x_2 rebota en x_1
mintu	gismu   \n-mit-   \n-mi'u-      \nx_1 es el mismo/idéntico a x_2 según estándar x_3\nVer también {drata},  {dunli},  {du}.
mi'o	cmavo   \nKOhA3      \npro-sumti: yo/nosotros &amp; tú/usted(es)
mipri	gismu   \n-mip-      \nx_1 esconde/oculta x_2 de x_3 por método x_4\nVer también {jarco},  {stace},  {mifra}.
mirli	gismu      \nx_1 es un ciervo/reno de especie/raza x_2
misno	gismu   \n-mis-   \n-mi'o-      \nx_1 es famoso/renombrado/célebre entre comunidad x_2
misro	gismu      \nx_1 refleja cultura/nacionalidad/idioma egipcio en aspecto x_2
mitre	gismu   \n-tre-      \nx_1 mide x_2 metros de largo (1 por defecto) en dirección x_3 según estándar x_4
mi'u	cmavo   \nUI3b      \ndiscursivo: lo dicho\nVer también {mintu}.
mixre	gismu   \n-mix-   \n-xre-      \nx_1 es una mezcla/mixtura/coloide con ingredientes x_2\nVer también te {runta}.
mlana	gismu   \n-mla-      \nx_1 es un lado/lateral de x_2 hacia dirección x_3 en marco de referencia x_4
mlatu	gismu   \n-lat-      \nx_1 es un gato/felino de especie/raza x_2\nVer también {cinfo},  {tirxu}.
mleca	gismu   \n-mec-   \n-me'a-      \nx_1 es menos/menor que x_2 en propiedad x_3 por cantidad x_4\nVer también {zmadu},  {jdika}.
mledi	gismu   \n-led-      \nx_1 es un hongo/trufa/seta de especie/variedad x_2 que crece/parásito sobre x_3
mlibdena	fu'ivla      \nx_1 es una cantidad de molibdeno (Mb)
mluni	gismu   \n-lun-      \nx_1 es un satélite/luna en órbita alrededor de x_2 con características x_3, parámetros de órbita x_4\nVer también {lunra}.
mo	cmavo   \nGOhA      \npro-bridi: pregunta de bridi/selbri/brivla
mo'a	cmavo   \n-mob-   \nPA4      \ndígito/número: demasiado pocos; subjetivo
mo'aroi	cmavo-compound   \nROI*      \nmodificador de intervalo: demasiado pocas veces
mo'e	cmavo   \nMOhE      \nconvierte sumti en operando; ejemplo: (3 manzanas) + (3 manzanas) = ¿qué?
moi	cmavo   \n-mom-   \n-moi-   \nMOI      \nconvierte número en selbri ordinal; x_1 es el (n)-ésimo miembro de x_2 ordenado según regla x_3
mo'i	cmavo   \n-mov-   \nMOhI      \nmarca movimiento en el espaciotiempo
mo'ibe'a	cmavo-compound   \nFAhA*      \nmovimiento espacial: hacia el norte
mo'ibu'u	cmavo-compound   \nFAhA*      \nmovimiento espacial: hasta
mo'ica'u	cmavo-compound   \nFAhA*      \nmovimiento espacial: hacia adelante
mo'idu'a	cmavo-compound   \nFAhA*      \nmovimiento espacial: hacia el este
mo'ifa'a	cmavo-compound   \nFAhA*      \nmovimiento espacial: llegando a ...
mo'iga'u	cmavo-compound   \nFAhA*      \nmovimiento espacial: hacia arriba
mo'ine'a	cmavo-compound   \nFAhA*      \nmovimiento espacial: aproximandose; movimiento por la vecindad de ...
mo'ine'i	cmavo-compound   \nFAhA*      \nmovimiento espacial: hacia adentro
mo'ine'u	cmavo-compound   \nFAhA*      \nmovimiento espacial: hacia el sur
mo'ini'a	cmavo-compound   \nFAhA*      \nmovimiento espacial: hacia abajo
mo'ipa'o	cmavo-compound   \nFAhA*      \nmovimiento espacial: atravesando
mo'ire'o	cmavo-compound   \nFAhA*      \nmovimiento espacial: a lo largo de ...
mo'iri'u	cmavo-compound   \nFAhA*      \nmovimiento espacial: hacia la derecha
mo'iru'u	cmavo-compound   \nFAhA*      \nmovimiento espacial: orbitando; rodeando
mo'ite'e	cmavo-compound   \nFAhA*      \nmovimiento espacial: a lo largo del borde
mo'iti'a	cmavo-compound   \nFAhA*      \nmovimiento espacial: hacia atrás
mo'ito'o	cmavo-compound   \nFAhA*      \nmovimiento espacial: en dirección opuesta de ...; dejando
mo'ivu'a	cmavo-compound   \nFAhA*      \nmovimiento espacial: hacia el oeste
mo'ize'o	cmavo-compound   \nFAhA*      \nmovimiento espacial: hacia afuera
mo'izo'a	cmavo-compound   \nFAhA*      \nmovimiento espacial: pasando por
mo'izo'i	cmavo-compound   \nFAhA*      \nmovimiento espacial: acercandose
mo'izu'a	cmavo-compound   \nFAhA*      \nmovimiento espacial: hacia la izquierda
mokca	gismu   \n-moc-      \nx_1 es un punto/instante/momento (0-dimensional) en tiempo/lugar x_2\nVer también {jipno}.
moklu	gismu   \n-mol-   \n-mo'u-      \nx_1 es una boca/cavidad oral (parte del cuerpo) de x_2
molki	gismu   \n-mlo-      \nx_1 es un molino/planta industrial que realiza proceso x_2\nVer también {fanri}.
molro	gismu   \n-mo'o-      \nx_1 es una cantidad de substancia de x_2 moles (1 por defecto) según estándar x_3
momlai	lujvo      \nx_1 es el x_2avo miembro de x_3 ordenado según regla x_4
mo'o	cmavo   \nMAI      \nsufijo ordinal de expresión de orden superior; convierte número en ordinal, generalmente para una sección/cap\nítulo
morji	gismu   \n-moj-   \n-mo'i-      \nx_1 recuerda hechos/memorias x_2 (du'u) acerca de x_3
morko	gismu   \n-mor-      \nx_1 refleja cultura/nacionalidad/idioma marroquí en aspecto x_2
morna	gismu   \n-mon-   \n-mo'a-      \nx_1 es un modelo/patrón/motivo de formas/eventos x_2 arreglados/ubicados según estructura x_3\nVer también {tarmi}.
morsi	gismu   \n-mro-      \nx_1 está muerto\nVer también {jmive}.
mosra	gismu   \n-mos-      \nx_1 es fricción (fuerza en contra del movimiento) debido a contacto/rozamiento entre x_2 y x_3\nVer también {sakli},  {sraku}.
mo'u	cmavo   \nZAhO      \naspecto verbal: punto de perfección de la acción; completivo              |    &gt;|&lt;
mraji	gismu      \nx_1 es una cantidad de centeno (grano) de especie/variedad x_2
mrilu	gismu   \n-mri-      \nx_1 envía/manda/transfiere x_2 a x_3 desde x_4 por correo/chasqui/intermediario x_5\nVer también {benji}.
mrodimna	lujvo      \nx1 es mortal/sujeto a la muerte\n{morsi}, {dimna}, {mroka'e}
mruli	gismu   \n-mru-      \nx_1 es un martillo para martillar x_2 con peso/cabeza x_3 propelido por x_4
mu	cmavo   \n-mum-   \nPA1      \ndígito/número: 5 (dígito) (cinco)
mu'a	cmavo   \nUI3      \ndiscursivo: ejemplo - omitiendo - fin de ejemplos\nVer también {mupli}.
mu'acu'i	cmavo-compound   \nUI*3      \ndiscursivo: por ejemplo - omitiendo - fin de ejemplos
mu'anai	cmavo-compound   \nUI*3      \ndiscursivo: por ejemplo - omitiendo - fin de ejemplos
mucti	gismu   \n-mut-      \nx_1 es etéreo/inmaterial/no físico/sin forma material\nVer también {dacti}.
mudri	gismu   \n-mud-      \nx_1 es una cantidad de madera/leña de árbol de tipo/especie x_2
mu'e	cmavo   \n-muf-   \nNU1      \nabstractor: abstractor de acción (evento); x_1 es una acción puntual de (bridi)
mu'i	cmavo   \nBAI      \nmukti modal, 1er argumento                            por motivo ...
mu'i ma	cmavo-compound   \nBAI*      \npregunta por un motivo; ¿por qué?
muki'o	cmavo-compound   \nPA*      \nnúmero/cantidad: 5,000
mukti	gismu   \n-muk-   \n-mu'i-      \nx_1 (evento) motiva/es un motivo/incentivo para acción/evento x_2, motiva a x_3\nVer también te {zukte},  se {jalge},  {krinu},  {rinka}.
mulbi'o	lujvo      \nx_1 se completa/perfecciona en propiedad x_2 según estándar x_3
mulno	gismu   \n-mul-   \n-mu'o-      \nx_1 esta completo/hecho/terminado en propiedad x_2 según estándar x_3
mumei	cmavo-compound   \nMOI*      \nselbri cuantificado: convierte 5 en selbri cardinal; x_1 es un quinteto de x_2
mumoi	cmavo-compound   \nMOI*      \nselbri cuantificado: convierte 5 en selbri ordinal; x_1 es quinto entre x_2 ordenado según regla x_3
munje	gismu   \n-muj-   \n-mu'e-      \nx_1 es un universo/cosmos/orden de dominio/esfera x_2 gobernado por reglas x_3
muno	cmavo-compound   \nPA*      \nnúmero/cantidad: 50 (cincuenta)
munono	cmavo-compound   \nPA*      \nnúmero/cantidad: 500 (quinientos)
mu'o	cmavo   \nCOI      \nvocativo: cambio - sigue más
mu'onai	cmavo-compound   \nCOI*      \nvocativo: cambio - sigue más
mupli	gismu   \n-mup-      \nx_1 es un ejemplo/muestra/espécimen/instancia/caso/ilustración de propiedad común x_2 en conjunto x_3
murse	gismu      \nx_1 es el crepúsculo/madrugada/amanecer/atardecer/medialuz de día x_2 en localidad x_3\nVer también {donri},  {nicte}.
murta	gismu   \n-mur-   \n-mu'a-      \nx_1 es una cortina/persiana para cubrir/tapar/oscurecer apertura x_2, de material x_3
muslo	gismu   \n-mus-      \nx_1 refleja cultura/religión islámica/musulmana en aspecto x_2
mutce	gismu   \n-tce-      \nx_1 es muy/mucho/bastante en propiedad x_2, hacia extremo x_3\nVer también {milxe},  {traji}.
mu'u	cmavo   \nBAI      \nmupli modal, 1er argumento                            ejemplificado por ...
muvdu	gismu   \n-muv-   \n-mu'u-      \nx_1 se mueve hacia x_2 desde x_3 por camino/ruta x_4\nVer también {benji},  {klama}.
muzga	gismu   \n-muz-      \nx_1 es un museo para conservar/exhibir x_2 en localidad x_3
my	cmavo   \nBY2      \nletra m
na	cmavo   \n-nar-   \nNA      \nnegador de bridi; alcance sobre todo el bridi; negación lógica en algunos compuestos de cmavo
na.a	cmavo-compound   \nA*      \nconector lógico entre sumti: condicional/sólo si
na'a	cmavo   \nBY1      \ncancela todos los cambios de alfabeto
nabmi	gismu   \n-nam-      \nx_1 (evento) es un problema/requiere consideración por x_2 bajo condiciones x_3\nVer también {preti},  {danfu}.
nacmei	lujvo      \nx_1 es un vector de dimensión x_2 con coordenadas x_3, x_4, x_5, ...\nVer también {relnacmei}, {cibnacmei}
nacnilbra	lujvo      \nx_1 es el valor absoluto/norma de x_2\nVer también {cu'a}
na'e	cmavo   \n-nal-   \nNAhE      \nnegador contrario escalar: otro que ...; no ...; se implica una escala o conjunto
na'efa'a	cmavo-compound   \nFAhA*      \ndirección espacial: no hacia
na'epu'i	cmavo-compound   \nCAhA*      \naspecto modal: no ha sido y tal vez no pueda;
nagi'a	cmavo-compound   \nGIhA*      \nconector lógico entre bridi-tail: condicional/sólo si
nago'i	cmavo-compound   \nGOhA*      \nselbri: repite el bridi precedente negándolo; valores pro-asignados permanecen sin cambio
nai	cmavo   \nNAI      \nadherido a cmavo para negarlo; varios significados relacionados a la negación
na'i	cmavo   \nUI3a      \ndiscursivo: negación metalinguistica\nVer también {naldra},  {nalmapti}.
naja	cmavo-compound   \nJA*      \nconector lógico entre componentes de tanru: condicional/sólo si
nakni	gismu   \n-nak-      \nx_1 es un macho/varón de especie x_2 con rasgos masculinos x_3
nalci	gismu   \n-na'i-      \nx_1 es un ala (parte del cuerpo) de x_2
nalmu'o	lujvo      \nx_1 está incompleto en propiedad x_2 según estándar x_3\nVer también {uonai}
namcu	gismu   \n-nac-   \n-na'u-      \nx_1 es un número/cuantificador/cifra/valor\nVer también {lerfu},  {mekso},  {klani}.
nanba	gismu   \n-nab-      \nx_1 es una cantidad de pan hecho de grano/harina x_2
nanca	gismu   \n-na'a-      \nx_1 dura x_2 años (1 por defecto) según estándar x_3
nandu	gismu   \n-nad-      \nx_1 (evento) es difícil/arduo para x_2 bajo condiciones x_3\nVer también {frili},  {nabmi},  {jdari}.
nanla	gismu      \nx_1 es un niño/chico/muchacho (varón) de edad x_2 inmaduro según estándar x_3\nVer también {nixli},  {verba},  {nanmu}.
nanmu	gismu   \n-nau-      \nx_1 es un hombre\nVer también {ninmu},  {remna},  {prenu},  {makcu},  {nanla}.
nanvi	gismu   \n-nav-      \nx_1 es una milmillonésima (1E-9) de x_2 en dimensión/aspecto x_3
na'o	cmavo   \nTAhE      \nmodificador de intervalo: característica/típicamente
na'onai	cmavo-compound   \nTAhE*      \nmodificador de intervalo: atípicamente
narge	gismu   \n-nag-      \nx_1 es una nuez/fruto de cáscara dura de planta/especie x_2 con cáscara x_3 núcleo x_4
nargile	fu'ivla      \nx_1 es un narguile para fumar x_2
narju	gismu   \n-naj-      \nx_1 es naranja/anaranjado (color)
natfe	gismu   \n-naf-   \n-na'e-      \nx_1 (du'u) contradice/niega/refuta x_2 (du'u) según reglas/lógica x_3\nVer también {nibli},  {kanxe},  {vlina}.
natmi	gismu   \n-nat-   \n-nai-      \nx_1 es una nación/grupo étnico de gente x_2 con cultura/historia comun\nVer también {gugde},  {kulnu},  {jecta},  {bangu}.
nau	cmavo   \nCUhE      \ntiempo verbal: referencia absoluta al espaciotiempo actual
na'u	cmavo   \nNAhU      \nconvierte selbri a operador; usado para crear operadores a base de fu'ivla, lujvo, etc.
navni	gismu      \nx_1 es una cantidad de gas inerte (neón/argón/radón/xenón)
naxle	gismu   \n-nax-   \n-xle-      \nx_1 es un canal a x_2 desde x_3 con ruta x_4\nVer también {pluta},  {klaji},  {dargu}.
nazbi	gismu   \n-naz-   \n-zbi-      \nx_1 es la nariz (parte del cuerpo) de x_2 con agujeros x_3
ne	cmavo   \nGOI      \nmarcador de frase relativa no restrictiva: que por cierto está asociado con ...
ne'a	cmavo   \nFAhA3      \nlocación/dirección; junto a
nei	cmavo   \nGOhA      \npro-bridi: repite bridi actual
ne'i	cmavo   \nFAhA3      \nlocación/dirección; dentro de
nejni	gismu   \n-nen-      \nx_1 es una cantidad de energía de tipo x_2 en forma x_3\nVer también {marji},  {tarmi}.
nelci	gismu   \n-nel-   \n-nei-      \nx_1 disfruta/gusta de x_2 (objeto/estado)
nenri	gismu   \n-ner-   \n-ne'i-      \nx_1 está adentro/interior/contenido/dentro de x_2\nVer también se {vasru},  {zvati},  {cpana},  {sruri},  {senta},  {snuji},  {bartu},  {diklo},  {jibni},  {jinru},  {setca}.
ne'o	cmavo   \nVUhU3      \noperador matemático unitario: factorial; (a!)
nerbei	lujvo      \nx_1 importa x_2 a x_3 desde x_4 via x_5
nerkalri	lujvo      \nx_1 es una entrada a x_2 para x_3\n{nerkla}
nerkla	lujvo      \nx_1 entra en x_2 desde x_3 por (ruta) x_4 en (medio de transporte) x_5
ne'u	cmavo   \nFAhA1      \nlocación/dirección; al sur de
ni	cmavo   \n-nil-   \nNU      \nabstractor: abstractor de cantidad; x_1 es una cantidad de (bridi) medida en escala x_2
ni'a	cmavo   \nFAhA2      \nlocación/dirección; debajo de
nibli	gismu   \n-nib-   \n-ni'i-      \nx_1 implica x_2 según reglas/logica x_3\nVer también {natfe},  {rinka},  {mukti},  {krinu}.
nicte	gismu   \n-cte-      \nx_1 es una noche de día x_2 en localidad x_3\nVer también {donri},  {murse}.
ni'e	cmavo   \nNIhE      \nconvierte selbri a operando; usado para crear nuevos cuantificadores no numericos; ej. &quot;manada&quot; de bueyes
niengatu	obsolete fu'ivla      \nx_1 is ñengatú/tupí/guaraní en el aspecto x_2
ni'i	cmavo   \nBAI      \nnibli modal, 1er argumento                            lógicamente; lógicamente porque ...
ni'i ma	cmavo-compound   \nBAI*      \npregunta por una demostración lógica; ¿por qué?
nikle	gismu   \n-nik-      \nx_1 es una cantidad de níquel (Ni)
nilbra	lujvo      \nx_1 es el tamaño de x_2 en propiedad/dimensión x_3 en escala x_4
nilce	gismu   \n-ni'e-      \nx_1 es un mueble de x_2 (localidad) con propósito/función x_3
nimre	gismu      \nx_1 es un limón/naranja/cítrico (fruta) de especie/variedad x_2
ninmu	gismu   \n-nim-   \n-ni'u-      \nx_1 es una mujer\nVer también {nanmu},  {remna},  {prenu},  {makcu},  {nixli}.
ni'o	cmavo   \nNIhO      \ndiscursivo: párrafo nuevo; introduce nuevo tópico
nirna	gismu   \n-nir-      \nx_1 es un nervio/neurona (parte del cuerpo) de x_2
